bundle_id,condition,defense,attack,raw_attack,components,match_method,match_score,component_run_ids,experiment_ids,run_ids,files
bundle_0364,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_185103,exp_1784760667,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_decision_log_20260722_185103.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_events_20260722_185103.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_phase_log_20260722_185103.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_round_log_20260722_185103.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_wire_upload_log_20260722_185103.csv
bundle_0365,exp1,fedavg,envelope,noise,proxy,conservative_split,0.0,proxy:time_20260722_185223,exp_1784760485,run_1784760485,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/proxy_attack_events_20260722_185223.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/proxy_run_manifest_20260722_185223.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/proxy_resource_log_20260722_185223.csv
bundle_0366,fedavg_run_01,fedavg,,,server,conservative_split,0.0,server:time_20260722_184805,exp_1784760485,run_1784760485,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/noise/exp1/fedavg_run_01_20260722_184805_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/noise/exp1/fedavg_run_01_20260722_184805_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/noise/exp1/fedavg_run_01_20260722_184805_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/noise/exp1/server_client_defense_log_20260722_184805.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/noise/exp1/server_run_manifest_20260722_184805.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/noise/exp1/server_metrics_log_20260722_184805.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/noise/exp1/server_round_defense_log_20260722_184805.csv
bundle_0367,exp1,,,,client,conservative_split,0.0,client:time_20260722_145727,exp_20260722_145727,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/baseline/trimmed_mean/exp1/client_metrics_log_20260722_145727.csv
bundle_0368,exp1,,,,client,conservative_split,0.0,client:time_20260722_145848,exp_20260722_145848,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/trimmed_mean/exp1/client_metrics_log_20260722_145848.csv
bundle_0369,exp1,,,,client,conservative_split,0.0,client:time_20260722_145642,exp_20260722_145642,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/CNN/baseline/trimmed_mean/exp1/client_metrics_log_20260722_145642.csv
bundle_0370,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_192204,exp_1784762527,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/analyzer_decision_log_20260722_192204.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/analyzer_events_20260722_192204.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/analyzer_phase_log_20260722_192204.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/analyzer_round_log_20260722_192204.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/analyzer_wire_upload_log_20260722_192204.csv
bundle_0371,exp1,fedavg,envelope,min_max,proxy,conservative_split,0.0,proxy:time_20260722_192305,exp_1784761783,run_1784761783,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/proxy_attack_events_20260722_192305.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/proxy_run_manifest_20260722_192305.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1/proxy_resource_log_20260722_192305.csv
bundle_0372,exp1,fedavg,envelope,min_sum,proxy,conservative_split,0.0,proxy:time_20260722_194557,exp_1784763867,run_1784673867,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/proxy_attack_events_20260722_194557.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/proxy_run_manifest_20260722_194557.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/proxy_resource_log_20260722_194557.csv
bundle_0373,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_194508,exp_1784763912,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/analyzer_decision_log_20260722_194508.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/analyzer_events_20260722_194508.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/analyzer_phase_log_20260722_194508.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/analyzer_round_log_20260722_194508.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1/analyzer_wire_upload_log_20260722_194508.csv
bundle_0374,fedavg_run_01,fedavg,,,server,conservative_split,0.0,server:time_20260722_190943,exp_1784761783,run_1784761783,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_max/exp1/fedavg_run_01_20260722_190943_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_max/exp1/fedavg_run_01_20260722_190943_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_max/exp1/fedavg_run_01_20260722_190943_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_max/exp1/server_client_defense_log_20260722_190943.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_max/exp1/server_run_manifest_20260722_190943.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_max/exp1/server_metrics_log_20260722_190943.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_max/exp1/server_round_defense_log_20260722_190943.csv
bundle_0375,fedavg_run_01,fedavg,,,server,conservative_split,0.0,server:time_20260722_194427,exp_1784763867,run_1784763867,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_sum/exp1/fedavg_run_01_20260722_194427_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_sum/exp1/fedavg_run_01_20260722_194427_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_sum/exp1/fedavg_run_01_20260722_194427_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_sum/exp1/server_client_defense_log_20260722_194427.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_sum/exp1/server_run_manifest_20260722_194427.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_sum/exp1/server_metrics_log_20260722_194427.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/fedavg/min_sum/exp1/server_round_defense_log_20260722_194427.csv
bundle_0376,exp2,,,,client,conservative_split,0.0,client:time_20260722_153614,exp_20260722_153614,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/baseline/trimmed_mean/exp2/client_metrics_log_20260722_153614.csv
bundle_0377,exp2,,,,client,conservative_split,0.0,client:time_20260722_153502,exp_20260722_153502,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/trimmed_mean/exp2/client_metrics_log_20260722_153502.csv
bundle_0378,exp2,,,,client,conservative_split,0.0,client:time_20260722_153240,exp_20260722_153240,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/CNN/baseline/trimmed_mean/exp2/client_metrics_log_20260722_153240.csv
bundle_0379,exp1,krum,envelope,min_max,proxy,conservative_split,0.0,proxy:time_20260722_213850,exp_1784770344,run_1784770344,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/proxy_attack_events_20260722_213850.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/proxy_run_manifest_20260722_213850.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/proxy_resource_log_20260722_213850.csv
bundle_0380,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_213500,exp_1784770510,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_decision_log_20260722_213500.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_events_20260722_213500.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_phase_log_20260722_213500.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_round_log_20260722_213500.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_wire_upload_log_20260722_213500.csv
bundle_0381,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_201327,exp_1784765609,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/analyzer_decision_log_20260722_201327.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/analyzer_events_20260722_201327.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/analyzer_phase_log_20260722_201327.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/analyzer_round_log_20260722_201327.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/analyzer_wire_upload_log_20260722_201327.csv
bundle_0382,exp1,krum,envelope,sign_flip,proxy,conservative_split,0.0,proxy:time_20260722_201605,exp_1784765251,run_1784765251,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/proxy_attack_events_20260722_201605.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/proxy_run_manifest_20260722_201605.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1/proxy_resource_log_20260722_201605.csv
bundle_0383,exp1,krum,envelope,scale,proxy,conservative_split,0.0,proxy:time_20260722_204520,exp_1784767439,run_1784767439,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/proxy_attack_events_20260722_204520.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/proxy_run_manifest_20260722_204520.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/proxy_resource_log_20260722_204520.csv
bundle_0384,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_204430,exp_1784767474,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/analyzer_decision_log_20260722_204430.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/analyzer_events_20260722_204430.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/analyzer_phase_log_20260722_204430.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/analyzer_round_log_20260722_204430.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1/analyzer_wire_upload_log_20260722_204430.csv
bundle_0385,exp1,krum,envelope,noise,proxy,conservative_split,0.0,proxy:time_20260722_211125,exp_1784768881,run_1784768881,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/proxy_attack_events_20260722_211125.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/proxy_run_manifest_20260722_211125.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/proxy_resource_log_20260722_211125.csv
bundle_0386,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_211018,exp_1784769027,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/analyzer_decision_log_20260722_211018.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/analyzer_events_20260722_211018.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/analyzer_phase_log_20260722_211018.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/analyzer_round_log_20260722_211018.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1/analyzer_wire_upload_log_20260722_211018.csv
bundle_0387,krum_run_01,krum,,,server,conservative_split,0.0,server:time_20260722_213224,exp_1784770344,run_1784770344,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_max/exp1/krum_run_01_20260722_213224_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_max/exp1/krum_run_01_20260722_213224_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_max/exp1/krum_run_01_20260722_213224_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_max/exp1/server_client_defense_log_20260722_213224.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_max/exp1/server_run_manifest_20260722_213224.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_max/exp1/server_metrics_log_20260722_213224.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_max/exp1/server_round_defense_log_20260722_213224.csv
bundle_0388,krum_run_01,krum,,,server,conservative_split,0.0,server:time_20260722_200731,exp_1784765251,run_1784765251,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/sign_flip/exp1/krum_run_01_20260722_200731_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/sign_flip/exp1/krum_run_01_20260722_200731_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/sign_flip/exp1/krum_run_01_20260722_200731_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/sign_flip/exp1/server_client_defense_log_20260722_200731.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/sign_flip/exp1/server_run_manifest_20260722_200731.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/sign_flip/exp1/server_metrics_log_20260722_200731.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/sign_flip/exp1/server_round_defense_log_20260722_200731.csv
bundle_0389,krum_run_01,krum,,,server,conservative_split,0.0,server:time_20260722_204359,exp_1784767439,run_1784767439,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/scale/exp1/krum_run_01_20260722_204359_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/scale/exp1/krum_run_01_20260722_204359_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/scale/exp1/krum_run_01_20260722_204359_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/scale/exp1/server_client_defense_log_20260722_204359.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/scale/exp1/server_run_manifest_20260722_204359.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/scale/exp1/server_metrics_log_20260722_204359.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/scale/exp1/server_round_defense_log_20260722_204359.csv
bundle_0390,krum_run_01,krum,,,server,conservative_split,0.0,server:time_20260722_210801,exp_1784768881,run_1784768881,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/noise/exp1/krum_run_01_20260722_210801_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/noise/exp1/krum_run_01_20260722_210801_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/noise/exp1/krum_run_01_20260722_210801_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/noise/exp1/server_client_defense_log_20260722_210801.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/noise/exp1/server_run_manifest_20260722_210801.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/noise/exp1/server_metrics_log_20260722_210801.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/noise/exp1/server_round_defense_log_20260722_210801.csv
bundle_0391,exp1,,,,client,conservative_split,0.0,client:time_20260722_165745,exp_20260722_165745,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/baseline/flame/exp1/client_metrics_log_20260722_165745.csv
bundle_0392,exp2,,,,client,conservative_split,0.0,client:time_20260722_163315,exp_20260722_163315,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/baseline/flame/exp2/client_metrics_log_20260722_163315.csv
bundle_0393,exp1,,,,client,conservative_split,0.0,client:time_20260722_172727,exp_20260722_172727,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/attack/fedavg/sign_flip/exp1/client_metrics_log_20260722_172727.csv
bundle_0394,exp1,,,,client,conservative_split,0.0,client:time_20260722_165748,exp_20260722_165748,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/flame/exp1/client_metrics_log_20260722_165748.csv
bundle_0395,exp2,,,,client,conservative_split,0.0,client:time_20260722_163303,exp_20260722_163303,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/flame/exp2/client_metrics_log_20260722_163303.csv
bundle_0396,exp1,,,,client,conservative_split,0.0,client:time_20260722_172656,exp_20260722_172656,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/fedavg/sign_flip/exp1/client_metrics_log_20260722_172656.csv
bundle_0397,exp1,,,,client,conservative_split,0.0,client:time_20260722_170031,exp_20260722_170031,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/CNN/baseline/flame/exp1/client_metrics_log_20260722_170031.csv
bundle_0398,exp2,,,,client,conservative_split,0.0,client:time_20260722_163212,exp_20260722_163212,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/CNN/baseline/flame/exp2/client_metrics_log_20260722_163212.csv
bundle_0399,exp1,,,,client,conservative_split,0.0,client:time_20260722_172613,exp_20260722_172613,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/CNN/attack/fedavg/sign_flip/exp1/client_metrics_log_20260722_172613.csv
bundle_0400,exp1,krum,envelope,min_sum,analyzer;proxy;server,exact_run_id+time_overlap,90.0,proxy:time_20260722_220256;analyzer:time_20260722_220153;server:time_20260722_215956,exp_1784771996;exp_1784772119,run_1784771996,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/proxy_attack_events_20260722_220256.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/proxy_run_manifest_20260722_220256.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/proxy_resource_log_20260722_220256.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_decision_log_20260722_220153.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_events_20260722_220153.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_phase_log_20260722_220153.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_round_log_20260722_220153.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_wire_upload_log_20260722_220153.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_sum/exp1/krum_run_01_20260722_215956_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_sum/exp1/krum_run_01_20260722_215956_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_sum/exp1/krum_run_01_20260722_215956_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_sum/exp1/server_client_defense_log_20260722_215956.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_sum/exp1/server_run_manifest_20260722_215956.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_sum/exp1/server_metrics_log_20260722_215956.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/krum/min_sum/exp1/server_round_defense_log_20260722_215956.csv
bundle_0401,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_225409,exp_1784775253,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/analyzer_decision_log_20260722_225409.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/analyzer_events_20260722_225409.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/analyzer_phase_log_20260722_225409.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/analyzer_round_log_20260722_225409.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/analyzer_wire_upload_log_20260722_225409.csv
bundle_0402,exp1,multi_krum,envelope,sign_flip,proxy,conservative_split,0.0,proxy:time_20260722_222759,exp_1784773345,run_1784773345,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/proxy_attack_events_20260722_222759.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/proxy_run_manifest_20260722_222759.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/proxy_resource_log_20260722_222759.csv
bundle_0403,exp1,,,,analyzer,conservative_split,0.0,analyzer:time_20260722_222709,exp_1784773634,,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/analyzer_decision_log_20260722_222709.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/analyzer_events_20260722_222709.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/analyzer_phase_log_20260722_222709.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/analyzer_round_log_20260722_222709.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/sign_flip/exp1/analyzer_wire_upload_log_20260722_222709.csv
bundle_0404,exp1,multi_krum,envelope,scale,proxy,conservative_split,0.0,proxy:time_20260722_225513,exp_1784775243,run_1784775243,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/proxy_attack_events_20260722_225513.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/proxy_run_manifest_20260722_225513.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/multi-krum/scale/exp1/proxy_resource_log_20260722_225513.csv
bundle_0405,multi_krum_run_01,multi_krum,,,server,conservative_split,0.0,server:time_20260722_222225,exp_1784773345,run_1784773345,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/sign_flip/exp1/multi_krum_run_01_20260722_222225_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/sign_flip/exp1/multi_krum_run_01_20260722_222225_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/sign_flip/exp1/multi_krum_run_01_20260722_222225_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/sign_flip/exp1/server_client_defense_log_20260722_222225.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/sign_flip/exp1/server_run_manifest_20260722_222225.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/sign_flip/exp1/server_metrics_log_20260722_222225.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/sign_flip/exp1/server_round_defense_log_20260722_222225.csv
bundle_0406,multi_krum_run_01,multi_krum,,,server,conservative_split,0.0,server:time_20260722_225403,exp_1784775243,run_1784775243,/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/scale/exp1/multi_krum_run_01_20260722_225403_inference_clients.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/scale/exp1/multi_krum_run_01_20260722_225403_inference_rounds.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/scale/exp1/multi_krum_run_01_20260722_225403_inference_summary.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/scale/exp1/server_client_defense_log_20260722_225403.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/scale/exp1/server_run_manifest_20260722_225403.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/scale/exp1/server_metrics_log_20260722_225403.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/server/attack/multi-krum/scale/exp1/server_round_defense_log_20260722_225403.csv
bundle_0407,exp1,,,,client,conservative_split,0.0,client:time_20260722_181129,exp_20260722_181129,,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/attack/fedavg/scale/exp1/client_metrics_log_20260722_181129.csv
bundle_0408,exp1,,,,client,conservative_split,0.0,client:time_20260722_185013,exp_20260722_185013,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/fedavg/noise/exp1/client_metrics_log_20260722_185013.csv;/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/attack/fedavg/noise/exp1/client_metrics_log_20260722_185013.csv
bundle_0409,exp1,,,,client,conservative_split,0.0,client:time_20260722_180231,exp_20260722_180231,,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/fedavg/scale/exp1/client_metrics_log_20260722_180231.csv
bundle_0410,exp1,,,,client,conservative_split,0.0,client:time_20260722_180135,exp_20260722_180135,,/home/lawrence/Lawrence/FL_poison/client_results/client-4/CNN/attack/fedavg/scale/exp1/client_metrics_log_20260722_180135.csv
